"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-01 00:00","2019","01","01","00:00","-10.6","","-12.9","","83","","0.0","","30","","6","","","","102.19","","","","-14","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-01 01:00","2019","01","01","01:00","-10.5","","-12.9","","82","","0.0","","31","","4","","","","102.17","","","","-13","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-01 02:00","2019","01","01","02:00","-10.1","","-12.6","","82","","0.0","","31","","4","","","","102.11","","","","-12","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-01 03:00","2019","01","01","03:00","-9.4","","-11.9","","82","","0.0","","8","","7","","","","102.01","","","","-13","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-01 04:00","2019","01","01","04:00","-9.8","","-11.5","","88","","0.0","","2","","5","","","","101.86","","","","-13","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-01 05:00","2019","01","01","05:00","-7.2","","-9.3","","85","","0.0","","14","","10","","","","101.69","","","","-12","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-01 06:00","2019","01","01","06:00","-8.4","","-10.6","","84","","0.0","","3","","5","","","","101.61","","","","-11","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-01 07:00","2019","01","01","07:00","-7.6","","-9.8","","84","","0.0","","35","","5","","","","101.60","","","","-10","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-01 08:00","2019","01","01","08:00","-6.1","","-7.9","","87","","0.0","","10","","5","","","","101.47","","","","-9","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-01 09:00","2019","01","01","09:00","-3.5","","-5.4","","87","","0.0","","15","","17","","","","101.31","","","","-9","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-01 10:00","2019","01","01","10:00","-3.6","","-4.9","","91","","0.2","","12","","16","","","","101.10","","","","-9","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-01 11:00","2019","01","01","11:00","-2.8","","-3.5","","95","","1.0","","13","","17","","","","100.80","","","","-8","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-01 12:00","2019","01","01","12:00","-2.5","","-3.1","","96","","2.1","","10","","20","","","","100.32","","","","-8","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-01 13:00","2019","01","01","13:00","-1.9","","-2.6","","95","","1.3","","12","","29","","","","100.07","","","","-9","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-01 14:00","2019","01","01","14:00","-1.7","","-2.1","","97","","3.2","","13","","32","","","","99.79","","","","-9","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-01 15:00","2019","01","01","15:00","-1.5","","-1.8","","97","","2.8","","10","","32","","","","99.44","","","","-9","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-01 16:00","2019","01","01","16:00","-1.1","","-1.4","","98","","2.9","","8","","20","","","","99.22","","","","-7","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-01 17:00","2019","01","01","17:00","-0.7","","-1.0","","98","","2.1","","7","","18","","","","98.97","","","","-6","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-01 18:00","2019","01","01","18:00","-0.5","","-0.8","","98","","2.1","","4","","15","","","","98.66","","","","-5","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-01 19:00","2019","01","01","19:00","-0.3","","-0.5","","98","","0.5","","2","","14","","","","98.55","","","","-5","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-01 20:00","2019","01","01","20:00","-0.7","","-1.0","","98","","0.0","","36","","18","","","","98.52","","","","-6","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-01 21:00","2019","01","01","21:00","-1.0","","-1.3","","98","","0.0","","34","","9","","","","98.63","","","","-4","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-01 22:00","2019","01","01","22:00","-0.9","","-1.2","","98","","0.0","","32","","16","","","","98.77","","","","-6","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-01 23:00","2019","01","01","23:00","-0.6","","-0.8","","98","","0.0","","30","","16","","","","98.89","","","","-5","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-02 00:00","2019","01","02","00:00","-1.1","","-1.3","","98","","0.2","","31","","44","","","","99.06","","","","-9","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-02 01:00","2019","01","02","01:00","-1.1","","-1.7","","95","","0.0","","31","","18","","","","99.21","","","","-6","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-02 02:00","2019","01","02","02:00","-0.9","","-2.1","","92","","0.0","","31","","22","","","","99.28","","","","-7","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-02 03:00","2019","01","02","03:00","-2.2","","-3.7","","90","","0.0","","31","","31","","","","99.56","","","","-9","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-02 04:00","2019","01","02","04:00","-3.7","","-5.9","","85","","0.0","","31","","39","","","","99.69","","","","-12","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-02 05:00","2019","01","02","05:00","-4.8","","-7.0","","84","","0.2","","31","","38","","","","99.79","","","","-14","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-02 06:00","2019","01","02","06:00","-5.7","","-9.3","","76","","0.0","","31","","37","","","","99.94","","","","-15","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-02 07:00","2019","01","02","07:00","-6.3","","-9.1","","81","","0.0","","30","","38","","","","100.03","","","","-16","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-02 08:00","2019","01","02","08:00","-6.0","","-8.3","","84","","0.0","","32","","23","","","","100.26","","","","-13","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-02 09:00","2019","01","02","09:00","-5.9","","-8.4","","83","","0.0","","32","","39","","","","100.37","","","","-15","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-02 10:00","2019","01","02","10:00","-5.9","","-8.9","","80","","0.0","","31","","36","","","","100.54","","","","-15","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-02 11:00","2019","01","02","11:00","-6.6","","-8.2","","88","","0.0","","31","","28","","","","100.65","","","","-15","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-02 12:00","2019","01","02","12:00","-6.1","","-10.3","","72","","0.4","","32","","34","","","","100.69","","","","-15","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-02 13:00","2019","01","02","13:00","-6.7","","-11.7","","68","","0.0","","32","","35","","","","100.77","","","","-16","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-02 14:00","2019","01","02","14:00","-6.7","","-12.0","","66","","0.3","","32","","37","","","","100.87","","","","-16","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-02 15:00","2019","01","02","15:00","-7.2","","-12.3","","67","","0.2","","32","","32","","","","100.99","","","","-16","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-02 16:00","2019","01","02","16:00","-8.1","","-12.0","","73","","0.0","","31","","31","","","","101.07","","","","-17","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-02 17:00","2019","01","02","17:00","-8.1","","-11.6","","76","","0.0","","31","","22","","","","101.26","","","","-16","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-02 18:00","2019","01","02","18:00","-7.7","","-12.5","","68","","0.0","","31","","28","","","","101.37","","","","-16","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-02 19:00","2019","01","02","19:00","-7.8","","-11.9","","72","","0.0","","31","","17","","","","101.44","","","","-14","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-02 20:00","2019","01","02","20:00","-7.6","","-12.4","","69","","0.2","","32","","11","","","","101.50","","","","-13","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-02 21:00","2019","01","02","21:00","-8.0","","-10.5","","82","","0.0","","25","","6","","","","101.52","","","","-11","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-02 22:00","2019","01","02","22:00","-7.6","","-12.3","","69","","0.2","","31","","12","","","","101.57","","","","-13","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-02 23:00","2019","01","02","23:00","-7.9","","-12.0","","73","","0.0","","31","","20","","","","101.54","","","","-15","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-03 00:00","2019","01","03","00:00","-8.3","","-12.2","","74","","0.0","","32","","16","","","","101.59","","","","-15","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-03 01:00","2019","01","03","01:00","-8.3","","-12.1","","74","","0.0","","30","","6","","","","101.64","","","","-12","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-03 02:00","2019","01","03","02:00","-8.3","","-11.5","","78","","0.0","","23","","6","","","","101.65","","","","-12","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-03 03:00","2019","01","03","03:00","-8.4","","-10.4","","86","","0.0","","26","","7","","","","101.68","","","","-12","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-03 04:00","2019","01","03","04:00","-8.4","","-11.4","","79","","0.0","","30","","20","","","","101.60","","","","-16","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-03 05:00","2019","01","03","05:00","-8.4","","-11.9","","76","","0.0","","30","","9","","","","101.55","","","","-13","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-03 06:00","2019","01","03","06:00","-8.9","","-11.7","","80","","0.0","","26","","10","","","","101.56","","","","-14","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-03 07:00","2019","01","03","07:00","-8.7","","-11.5","","80","","0.0","","22","","12","","","","101.58","","","","-14","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-03 08:00","2019","01","03","08:00","-9.3","","-12.2","","79","","0.0","","26","","11","","","","101.59","","","","-15","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-03 09:00","2019","01","03","09:00","-8.7","","-11.8","","78","","0.0","","27","","7","","","","101.58","","","","-13","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-03 10:00","2019","01","03","10:00","-8.0","","-11.8","","74","","0.0","","26","","12","","","","101.58","","","","-13","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-03 11:00","2019","01","03","11:00","-7.7","","-11.7","","73","","0.8","","26","","6","","","","101.48","","","","-11","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-03 12:00","2019","01","03","12:00","-7.7","","-11.4","","75","","0.0","","26","","5","","","","101.40","","","","-10","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-03 13:00","2019","01","03","13:00","-7.4","","-10.8","","77","","0.0","","23","","8","","","","101.34","","","","-11","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-03 14:00","2019","01","03","14:00","-7.5","","-11.5","","73","","0.0","","25","","6","","","","101.30","","","","-11","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-03 15:00","2019","01","03","15:00","-7.2","","-11.6","","71","","0.0","","29","","4","","","","101.26","","","","-9","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-03 16:00","2019","01","03","16:00","-7.3","","-10.8","","76","","0.0","","29","","3","","","","101.18","","","","-9","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-03 17:00","2019","01","03","17:00","-8.3","","-10.8","","82","","0.0","","32","","2","","","","101.10","","","","-9","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-03 18:00","2019","01","03","18:00","-10.8","","-12.4","","88","","0.0","","34","","5","","","","101.05","","","","-14","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-03 19:00","2019","01","03","19:00","-11.6","","-13.0","","89","","0.0","","34","","6","","","","101.00","","","","-15","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-03 20:00","2019","01","03","20:00","-12.2","","-13.7","","89","","0.0","","3","","7","","","","100.96","","","","-17","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-03 21:00","2019","01","03","21:00","-11.4","","-12.8","","90","","0.0","","34","","5","","","","100.97","","","","-15","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-03 22:00","2019","01","03","22:00","-12.1","","-13.6","","89","","0.0","","35","","6","","","","100.96","","","","-16","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-03 23:00","2019","01","03","23:00","-11.1","","-12.5","","90","","0.0","","34","","7","","","","100.95","","","","-15","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-04 00:00","2019","01","04","00:00","-11.9","","-13.8","","86","","0.0","","34","","5","","","","100.94","","","","-15","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-04 01:00","2019","01","04","01:00","-11.9","","-13.9","","85","","0.0","","34","","5","","","","100.94","","","","-15","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-04 02:00","2019","01","04","02:00","-11.7","","-13.6","","86","","0.0","","35","","5","","","","100.94","","","","-15","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-04 03:00","2019","01","04","03:00","-11.1","","-12.8","","87","","0.0","","2","","5","","","","100.96","","","","-14","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-04 04:00","2019","01","04","04:00","-9.4","","-10.7","","90","","0.0","","7","","5","","","","100.94","","","","-12","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-04 05:00","2019","01","04","05:00","-10.4","","-12.1","","87","","0.0","","34","","6","","","","100.92","","","","-14","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-04 06:00","2019","01","04","06:00"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-04 07:00","2019","01","04","07:00"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-04 08:00","2019","01","04","08:00"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-04 09:00","2019","01","04","09:00"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-04 10:00","2019","01","04","10:00"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-04 11:00","2019","01","04","11:00"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-04 12:00","2019","01","04","12:00"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-04 13:00","2019","01","04","13:00"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-04 14:00","2019","01","04","14:00","-1.1","","-4.8","","76","","0.0","","20","","17","","","","100.88","","","","-6","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-04 15:00","2019","01","04","15:00","-0.8","","-4.5","","76","","0.0","","18","","21","","","","100.88","","","","-6","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-04 16:00","2019","01","04","16:00","-0.7","","-4.0","","78","","0.0","","18","","21","","","","100.83","","","","-6","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-04 17:00","2019","01","04","17:00","-0.5","","-3.1","","82","","0.0","","18","","24","","","","100.79","","","","-6","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-04 18:00","2019","01","04","18:00","-0.1","","-2.4","","84","","0.0","","18","","27","","","","100.82","","","","-6","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-04 19:00","2019","01","04","19:00","0.0","","-1.4","","91","","0.0","","19","","23","","","","100.84","","","","-6","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-04 20:00","2019","01","04","20:00","0.3","","-0.5","","94","","0.0","","19","","29","","","","100.86","","","","","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-04 21:00","2019","01","04","21:00","0.8","","-0.1","","94","","0.0","","19","","28","","","","100.77","","","","","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-04 22:00","2019","01","04","22:00","0.7","","0.0","","95","","0.0","","19","","27","","","","100.75","","","","","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-04 23:00","2019","01","04","23:00","0.6","","0.1","","96","","0.0","","20","","20","","","","100.64","","","","","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-05 00:00","2019","01","05","00:00","0.7","","-0.1","","94","","0.0","","23","","14","","","","100.66","","","","","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-05 01:00","2019","01","05","01:00","0.8","","-0.2","","93","","0.0","","21","","26","","","","100.59","","","","","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-05 02:00","2019","01","05","02:00","0.9","","-0.2","","92","","0.0","","22","","23","","","","100.62","","","","","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-05 03:00","2019","01","05","03:00","1.1","","0.1","","93","","0.0","","23","","18","","","","100.63","","","","","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-05 04:00","2019","01","05","04:00","1.3","","0.2","","93","","0.0","","23","","15","","","","100.58","","","","","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-05 05:00","2019","01","05","05:00","1.3","","0.1","","92","","0.0","","22","","16","","","","100.54","","","","","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-05 06:00","2019","01","05","06:00","1.5","","0.2","","91","","0.0","","22","","15","","","","100.55","","","","","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-05 07:00","2019","01","05","07:00","1.5","","0.4","","93","","0.0","","22","","11","","","","100.58","","","","","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-05 08:00","2019","01","05","08:00","1.4","","0.5","","94","","0.0","","27","","4","","","","100.63","","","","","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-05 09:00","2019","01","05","09:00","1.7","","0.8","","94","","0.0","","27","","3","","","","100.64","","","","","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-05 10:00","2019","01","05","10:00","2.1","","1.2","","94","","0.0","","22","","8","","","","100.64","","","","","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-05 11:00","2019","01","05","11:00","2.4","","1.3","","92","","0.0","","22","","1","","","","100.59","","","","","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-05 12:00","2019","01","05","12:00","2.6","","1.4","","92","","0.0","","29","","2","","","","100.51","","","","","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-05 13:00","2019","01","05","13:00","2.5","","1.3","","92","","0.0","","12","","2","","","","100.45","","","","","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-05 14:00","2019","01","05","14:00","2.4","","1.2","","92","","0.0","","8","","3","","","","100.42","","","","","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-05 15:00","2019","01","05","15:00","2.3","","1.1","","92","","0.0","","4","","5","","","","100.34","","","","","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-05 16:00","2019","01","05","16:00","2.3","","1.3","","93","","0.0","","4","","5","","","","100.34","","","","","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-05 17:00","2019","01","05","17:00","2.1","","1.3","","94","","0.0","","5","","7","","","","100.30","","","","","","NA"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-05 18:00","2019","01","05","18:00"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-05 19:00","2019","01","05","19:00"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-05 20:00","2019","01","05","20:00"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-05 21:00","2019","01","05","21:00"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-05 22:00","2019","01","05","22:00"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-05 23:00","2019","01","05","23:00"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-06 00:00","2019","01","06","00:00"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-06 01:00","2019","01","06","01:00"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-06 02:00","2019","01","06","02:00"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-06 03:00","2019","01","06","03:00"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-06 04:00","2019","01","06","04:00"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-06 05:00","2019","01","06","05:00"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-06 06:00","2019","01","06","06:00"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-06 07:00","2019","01","06","07:00"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-06 08:00","2019","01","06","08:00"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-06 09:00","2019","01","06","09:00"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-06 10:00","2019","01","06","10:00"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-06 11:00","2019","01","06","11:00"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-06 12:00","2019","01","06","12:00"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-06 13:00","2019","01","06","13:00"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-06 14:00","2019","01","06","14:00"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-06 15:00","2019","01","06","15:00"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-06 16:00","2019","01","06","16:00"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-06 17:00","2019","01","06","17:00"
"-60.65","45.92","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","2019-01-06 18:00","2019","01","06","18:00"
