"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-15 03:00","2018","04","15","03:00","-3.9","","-10.6","","60","","0.0","","32","","13","","","","102.23","","","","-9","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-15 04:00","2018","04","15","04:00","-3.9","","-11.6","","55","","0.0","","33","","17","","","","102.29","","","","-10","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-15 05:00","2018","04","15","05:00","-4.1","","-11.0","","59","","0.0","","33","","17","","","","102.36","","","","-10","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-15 06:00","2018","04","15","06:00","-3.6","","-11.4","","55","","0.0","","34","","18","","","","102.46","","","","-9","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-15 07:00","2018","04","15","07:00","-3.0","","-10.6","","56","","0.0","","33","","16","","","","102.51","","","","-8","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-15 08:00","2018","04","15","08:00","-2.4","","-11.8","","49","","0.0","","34","","23","","","","102.61","","","","-9","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-15 09:00","2018","04","15","09:00","-2.2","","-10.7","","52","","0.0","","33","","17","","","","102.67","","","","-8","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-15 10:00","2018","04","15","10:00","-2.1","","-11.2","","50","","0.0","","33","","18","","","","102.73","","","","-8","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-15 11:00","2018","04","15","11:00","-0.8","","-10.6","","48","","0.0","","32","","17","","","","102.73","","","","-6","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-15 12:00","2018","04","15","12:00","-0.8","","-11.1","","46","","0.0","","33","","17","","","","102.75","","","","-6","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-15 13:00","2018","04","15","13:00","-0.1","","-11.0","","44","","0.0","","35","","17","","","","102.82","","","","-5","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-15 14:00","2018","04","15","14:00","0.1","","-10.0","","47","","0.0","","35","","14","","","","102.84","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-15 15:00","2018","04","15","15:00","-0.6","","-10.7","","46","","0.0","","32","","19","","","","102.84","","","","-6","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-15 16:00","2018","04","15","16:00","0.0","","-10.3","","46","","0.0","","36","","20","","","","102.88","","","","-5","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-15 17:00","2018","04","15","17:00","-0.9","","-10.2","","49","","0.0","","34","","16","","","","102.97","","","","-6","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-15 18:00","2018","04","15","18:00","-2.0","","-10.1","","54","","0.0","","35","","16","","","","103.05","","","","-7","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-15 19:00","2018","04","15","19:00","-3.3","","-9.8","","61","","0.0","","2","","11","","","","103.18","","","","-8","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-15 20:00","2018","04","15","20:00","-4.0","","-8.8","","69","","0.0","","35","","10","","","","103.23","","","","-8","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-15 21:00","2018","04","15","21:00","-4.6","","-8.6","","74","","0.0","","3","","9","","","","103.29","","","","-8","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-15 22:00","2018","04","15","22:00","-4.3","","-8.1","","75","","0.0","","1","","12","","","","103.30","","","","-9","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-15 23:00","2018","04","15","23:00","-4.5","","-7.8","","78","","0.0","","36","","7","","","","103.28","","","","-8","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-16 00:00","2018","04","16","00:00","-4.9","","-7.7","","81","","0.0","","31","","6","","","","103.34","","","","-8","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-16 01:00","2018","04","16","01:00","-5.0","","-7.7","","81","","0.0","","34","","5","","","","103.41","","","","-7","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-16 02:00","2018","04","16","02:00","-6.4","","-8.1","","87","","0.0","","30","","7","","","","103.36","","","","-10","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-16 03:00","2018","04","16","03:00","-6.1","","-7.9","","87","","0.0","","28","","3","","","","103.35","","","","-8","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-16 04:00","2018","04","16","04:00","-5.8","","-7.7","","87","","0.0","","34","","9","","","","103.34","","","","-10","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-16 05:00","2018","04","16","05:00","-5.8","","-7.7","","86","","0.0","","34","","10","","","","103.34","","","","-10","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-16 06:00","2018","04","16","06:00","-4.5","","-7.1","","82","","0.0","","34","","13","","","","103.34","","","","-10","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-16 07:00","2018","04","16","07:00","-1.2","","-6.6","","67","","0.0","","35","","11","","","","103.36","","","","-5","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-16 08:00","2018","04","16","08:00","2.4","","-6.8","","51","","0.0","","1","","5","","","","103.31","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-16 09:00","2018","04","16","09:00","3.9","","-7.6","","43","","0.0","","6","","8","","","","103.28","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-16 10:00","2018","04","16","10:00","4.1","","-5.1","","51","","0.0","","18","","9","","","","103.24","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-16 11:00","2018","04","16","11:00","3.4","","-4.1","","58","","0.0","","18","","14","","","","103.22","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-16 12:00","2018","04","16","12:00","2.1","","-3.6","","66","","0.0","","15","","10","","","","103.17","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-16 13:00","2018","04","16","13:00","3.2","","-5.5","","53","","0.0","","19","","10","","","","103.12","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-16 14:00","2018","04","16","14:00","2.7","","-3.9","","62","","0.0","","22","","10","","","","103.05","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-16 15:00","2018","04","16","15:00","2.6","","-5.6","","55","","0.0","","22","","11","","","","103.00","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-16 16:00","2018","04","16","16:00","2.4","","-4.5","","60","","0.0","","22","","12","","","","102.95","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-16 17:00","2018","04","16","17:00","1.2","","-3.3","","72","","0.0","","21","","9","","","","102.89","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-16 18:00","2018","04","16","18:00","0.3","","-2.7","","80","","0.0","","23","","5","","","","102.88","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-16 19:00","2018","04","16","19:00","-0.2","","-2.2","","86","","0.0","","15","","4","","","","102.81","","","","-1","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-16 20:00","2018","04","16","20:00","-0.9","","-2.6","","88","","0.0","","24","","3","","","","102.81","","","","-2","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-16 21:00","2018","04","16","21:00","-0.5","","-1.5","","93","","0.0","","11","","3","","","","102.71","","","","-1","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-16 22:00","2018","04","16","22:00","-1.0","","-2.3","","91","","0.0","","","","0","","","","102.66","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-16 23:00","2018","04","16","23:00","-0.6","","-1.9","","91","","0.0","","25","","2","","","","102.60","","","","-1","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-17 00:00","2018","04","17","00:00","-0.2","","-1.7","","89","","0.0","","10","","5","","","","102.54","","","","-2","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-17 01:00","2018","04","17","01:00","-0.1","","-1.5","","91","","0.0","","12","","4","","","","102.49","","","","-1","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-17 02:00","2018","04","17","02:00","0.0","","-1.3","","91","","0.0","","11","","9","","","","102.41","","","","-3","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-17 03:00","2018","04","17","03:00","0.0","","-1.3","","91","","0.0","","10","","11","","","","102.31","","","","-4","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-17 04:00","2018","04","17","04:00","-0.1","","-1.4","","91","","0.0","","10","","12","","","","102.23","","","","-4","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-17 05:00","2018","04","17","05:00","-0.1","","-2.1","","87","","0.0","","10","","12","","","","102.18","","","","-4","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-17 06:00","2018","04","17","06:00","-0.1","","-2.9","","82","","0.0","","9","","16","","","","102.09","","","","-5","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-17 07:00","2018","04","17","07:00","0.0","","-2.0","","86","","0.0","","10","","19","","","","102.04","","","","-5","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-17 08:00","2018","04","17","08:00","0.1","","-1.4","","89","","0.0","","11","","21","","","","101.97","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-17 09:00","2018","04","17","09:00","0.4","","-0.8","","92","","0.1","","10","","27","","","","101.87","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-17 10:00","2018","04","17","10:00","0.2","","-0.7","","94","","0.6","","11","","24","","","","101.84","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-17 11:00","2018","04","17","11:00","0.2","","-0.8","","93","","0.9","","11","","26","","","","101.75","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-17 12:00","2018","04","17","12:00","-0.1","","-0.7","","96","","4.5","","12","","20","","","","101.64","","","","-5","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-17 13:00","2018","04","17","13:00","0.0","","-0.4","","97","","2.6","","11","","13","","","","101.49","","","","-4","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-17 14:00","2018","04","17","14:00","0.2","","-0.3","","97","","2.1","","11","","13","","","","101.30","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-17 15:00","2018","04","17","15:00","0.4","","-0.2","","96","","0.9","","10","","27","","","","101.10","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-17 16:00","2018","04","17","16:00","0.6","","0.1","","97","","0.0","","9","","18","","","","100.95","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-17 17:00","2018","04","17","17:00","1.4","","1.1","","98","","0.0","","11","","30","","","","100.76","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-17 18:00","2018","04","17","18:00","1.8","","1.6","","99","","0.3","","12","","39","","","","100.48","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-17 19:00","2018","04","17","19:00","2.4","","2.2","","99","","0.5","","13","","45","","","","100.24","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-17 20:00","2018","04","17","20:00","3.2","","2.9","","99","","0.9","","13","","32","","","","100.12","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-17 21:00","2018","04","17","21:00","3.3","","3.1","","99","","0.7","","13","","38","","","","99.98","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-17 22:00","2018","04","17","22:00","4.4","","4.3","","99","","5.6","","16","","31","","","","99.91","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-17 23:00","2018","04","17","23:00","4.1","","4.0","","99","","0.9","","17","","18","","","","99.83","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-18 00:00","2018","04","18","00:00","4.2","","4.1","","99","","0.5","","27","","4","","","","99.81","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-18 01:00","2018","04","18","01:00","4.2","","4.1","","99","","0.3","","24","","9","","","","99.74","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-18 02:00","2018","04","18","02:00","3.2","","3.1","","99","","0.1","","25","","6","","","","99.73","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-18 03:00","2018","04","18","03:00","2.3","","2.2","","99","","0.0","","25","","6","","","","99.70","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-18 04:00","2018","04","18","04:00","1.8","","1.7","","99","","0.0","","23","","6","","","","99.80","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-18 05:00","2018","04","18","05:00","1.5","","1.4","","99","","0.0","","24","","8","","","","99.79","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-18 06:00","2018","04","18","06:00","1.5","","1.4","","99","","0.0","","25","","8","","","","99.84","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-18 07:00","2018","04","18","07:00","2.0","","1.9","","99","","0.0","","24","","7","","","","99.80","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-18 08:00","2018","04","18","08:00","1.0","","0.9","","99","","0.0","","24","","10","","","","99.86","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-18 09:00","2018","04","18","09:00","1.7","","1.5","","99","","0.0","","25","","10","","","","99.83","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-18 10:00","2018","04","18","10:00","2.8","","2.6","","99","","0.0","","23","","10","","","","99.80","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-18 11:00","2018","04","18","11:00","3.2","","3.0","","98","","0.0","","24","","14","","","","99.81","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-18 12:00","2018","04","18","12:00","4.0","","3.4","","95","","0.0","","23","","15","","","","99.74","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-18 13:00","2018","04","18","13:00","4.7","","3.7","","93","","0.0","","22","","13","","","","99.68","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-18 14:00","2018","04","18","14:00","4.5","","2.7","","88","","0.0","","22","","15","","","","99.66","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-18 15:00","2018","04","18","15:00","3.9","","2.3","","89","","0.0","","22","","16","","","","99.66","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-18 16:00","2018","04","18","16:00","2.9","","1.7","","92","","0.0","","22","","14","","","","99.65","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-18 17:00","2018","04","18","17:00","2.3","","1.3","","93","","0.0","","22","","14","","","","99.71","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-18 18:00","2018","04","18","18:00","2.1","","0.7","","90","","0.0","","23","","16","","","","99.71","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-18 19:00","2018","04","18","19:00","1.7","","0.5","","91","","0.0","","23","","15","","","","99.75","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-18 20:00","2018","04","18","20:00","1.4","","0.4","","93","","0.0","","24","","9","","","","99.81","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-18 21:00","2018","04","18","21:00","1.8","","0.9","","94","","0.0","","25","","9","","","","99.85","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-18 22:00","2018","04","18","22:00","2.0","","1.0","","93","","0.0","","25","","7","","","","99.86","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-18 23:00","2018","04","18","23:00","2.1","","1.1","","93","","0.0","","25","","6","","","","99.84","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-19 00:00","2018","04","19","00:00","2.0","","1.0","","93","","0.0","","26","","8","","","","99.89","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-19 01:00","2018","04","19","01:00","1.9","","1.0","","94","","0.0","","25","","8","","","","99.89","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-19 02:00","2018","04","19","02:00","1.5","","0.9","","96","","0.0","","24","","8","","","","99.96","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-19 03:00","2018","04","19","03:00","2.0","","1.0","","93","","0.0","","26","","8","","","","100.02","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-19 04:00","2018","04","19","04:00","1.8","","0.8","","93","","0.0","","25","","7","","","","100.02","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-19 05:00","2018","04","19","05:00","1.5","","0.6","","94","","0.0","","25","","9","","","","100.08","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-19 06:00","2018","04","19","06:00","1.8","","0.8","","93","","0.0","","25","","8","","","","100.19","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-19 07:00","2018","04","19","07:00","2.3","","1.2","","92","","0.0","","24","","8","","","","100.26","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-19 08:00","2018","04","19","08:00","3.7","","1.7","","87","","0.0","","24","","11","","","","100.29","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-19 09:00","2018","04","19","09:00","5.7","","3.0","","82","","0.0","","23","","10","","","","100.31","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-19 10:00","2018","04","19","10:00","5.0","","2.2","","82","","0.0","","24","","8","","","","100.39","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-19 11:00","2018","04","19","11:00","4.9","","2.0","","82","","0.0","","23","","11","","","","100.41","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-19 12:00","2018","04","19","12:00","4.8","","1.7","","80","","0.0","","23","","11","","","","100.44","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-19 13:00","2018","04","19","13:00","5.0","","2.5","","84","","0.0","","24","","8","","","","100.47","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-19 14:00","2018","04","19","14:00","5.5","","1.8","","77","","0.0","","23","","12","","","","100.49","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-19 15:00","2018","04","19","15:00","7.6","","2.8","","72","","0.0","","25","","11","","","","100.52","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-19 16:00","2018","04","19","16:00","4.2","","1.5","","82","","0.0","","23","","9","","","","100.56","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-19 17:00","2018","04","19","17:00","4.2","","1.8","","85","","0.0","","24","","7","","","","100.59","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-19 18:00","2018","04","19","18:00","3.6","","2.2","","90","","0.0","","25","","7","","","","100.55","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-19 19:00","2018","04","19","19:00","2.1","","1.4","","95","","0.0","","23","","11","","","","100.61","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-19 20:00","2018","04","19","20:00","2.2","","1.4","","95","","0.0","","24","","8","","","","100.59","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-19 21:00","2018","04","19","21:00","2.2","","1.4","","94","","0.0","","16","","1","","","","100.43","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-19 22:00","2018","04","19","22:00","1.2","","0.7","","96","","0.0","","11","","3","","","","100.44","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-19 23:00","2018","04","19","23:00","2.1","","1.8","","98","","1.0","","7","","12","","","","100.15","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-20 00:00","2018","04","20","00:00","2.4","","2.0","","97","","1.8","","1","","11","","","","100.33","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-20 01:00","2018","04","20","01:00","2.2","","1.9","","97","","2.6","","4","","13","","","","100.18","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-20 02:00","2018","04","20","02:00","1.8","","1.4","","97","","0.1","","5","","17","","","","99.99","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-20 03:00","2018","04","20","03:00","1.8","","1.4","","97","","0.2","","6","","20","","","","99.86","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-20 04:00","2018","04","20","04:00","1.6","","1.2","","97","","0.3","","5","","21","","","","99.82","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-20 05:00","2018","04","20","05:00","1.8","","1.5","","97","","0.6","","3","","20","","","","99.77","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-20 06:00","2018","04","20","06:00","1.7","","1.2","","97","","0.9","","2","","22","","","","99.76","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-20 07:00","2018","04","20","07:00","1.8","","1.3","","96","","0.3","","2","","20","","","","99.80","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-20 08:00","2018","04","20","08:00","2.0","","1.4","","96","","0.1","","2","","21","","","","99.80","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-20 09:00","2018","04","20","09:00","2.5","","1.8","","95","","0.0","","3","","18","","","","99.84","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-20 10:00","2018","04","20","10:00","2.2","","1.2","","93","","0.0","","2","","16","","","","99.97","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-20 11:00","2018","04","20","11:00","2.4","","1.7","","95","","0.0","","35","","10","","","","100.04","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-20 12:00","2018","04","20","12:00","2.7","","1.7","","93","","0.1","","33","","12","","","","100.05","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-20 13:00","2018","04","20","13:00","2.6","","1.4","","92","","0.2","","34","","16","","","","100.10","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-20 14:00","2018","04","20","14:00","3.0","","1.8","","92","","0.2","","34","","11","","","","100.13","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-20 15:00","2018","04","20","15:00","3.9","","2.0","","88","","0.0","","35","","10","","","","100.14","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-20 16:00","2018","04","20","16:00","3.8","","1.6","","86","","0.0","","36","","11","","","","100.19","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-20 17:00","2018","04","20","17:00","2.7","","1.4","","91","","0.0","","36","","11","","","","100.29","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-20 18:00","2018","04","20","18:00","1.1","","-0.1","","92","","0.0","","36","","13","","","","100.39","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-20 19:00","2018","04","20","19:00","0.6","","-0.7","","91","","0.0","","35","","11","","","","100.49","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-20 20:00","2018","04","20","20:00","0.3","","-1.0","","91","","0.0","","34","","10","","","","100.62","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-20 21:00","2018","04","20","21:00","0.1","","-2.1","","85","","0.0","","33","","11","","","","100.69","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-20 22:00","2018","04","20","22:00","0.2","","-2.2","","84","","0.0","","32","","9","","","","100.75","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-20 23:00","2018","04","20","23:00","0.1","","-2.2","","85","","0.0","","31","","9","","","","100.79","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-21 00:00","2018","04","21","00:00","-0.2","","-2.1","","87","","0.0","","27","","8","","","","100.86","","","","-3","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-21 01:00","2018","04","21","01:00","-0.4","","-2.2","","88","","0.0","","29","","12","","","","100.87","","","","-4","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-21 02:00","2018","04","21","02:00","-0.4","","-2.6","","85","","0.0","","29","","10","","","","100.89","","","","-4","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-21 03:00","2018","04","21","03:00","-0.6","","-2.5","","87","","0.0","","29","","8","","","","100.95","","","","-3","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-21 04:00","2018","04","21","04:00","-0.5","","-2.7","","85","","0.0","","27","","8","","","","100.97","","","","-3","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-21 05:00","2018","04","21","05:00","-0.6","","-3.2","","82","","0.0","","29","","8","","","","101.00","","","","-3","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-21 06:00","2018","04","21","06:00","0.1","","-2.7","","82","","0.0","","29","","6","","","","101.02","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-21 07:00","2018","04","21","07:00","0.9","","-2.1","","81","","0.0","","29","","13","","","","101.07","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-21 08:00","2018","04","21","08:00","1.2","","-2.1","","78","","0.0","","29","","10","","","","101.10","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-21 09:00","2018","04","21","09:00","1.2","","-3.2","","72","","0.0","","31","","14","","","","101.15","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-21 10:00","2018","04","21","10:00","1.7","","-3.4","","69","","0.0","","31","","18","","","","101.16","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-21 11:00","2018","04","21","11:00","3.7","","-2.9","","62","","0.0","","32","","17","","","","101.12","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-21 12:00","2018","04","21","12:00","4.2","","-2.6","","61","","0.0","","29","","15","","","","101.11","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-21 13:00","2018","04","21","13:00","4.9","","-2.1","","61","","0.0","","31","","17","","","","101.15","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-21 14:00","2018","04","21","14:00","5.3","","-3.3","","54","","0.0","","33","","19","","","","101.16","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-21 15:00","2018","04","21","15:00","5.7","","-3.5","","51","","0.0","","31","","15","","","","101.20","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-21 16:00","2018","04","21","16:00","4.6","","-4.7","","51","","0.0","","30","","18","","","","101.25","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-21 17:00","2018","04","21","17:00","4.2","","-4.7","","52","","0.0","","31","","17","","","","101.33","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-21 18:00","2018","04","21","18:00","2.9","","-5.6","","54","","0.0","","32","","12","","","","101.39","","","","","","NA"
